ID,treatment,version,problemNumber,problem,problemType,responseTime,accuracy,sessionNo,mrDifficulty,changeMrDifficulty,programDifficulty,changeProgramDifficulty,age,gender,race,occupation,yearsProgramming,numPL
p00209,B,version2,32,111.jpg,MENTAL,14.29534912109375,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,33,329.bmp,ARRAY,30.96966934204102,0,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,34,109.jpg,MENTAL,12.05254364013672,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,35,77.BMP,MENTAL,12.65549850463867,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,36,145.bmp,CODING,48.00494003295898,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,37,86.BMP,MENTAL,4.261705875396729,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,38,204.bmp,ARRAY,10.84906482696533,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,39,138.bmp,CODING,51.57670974731445,0,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,40,41.BMP,TREE,19.9954662322998,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,41,115.jpg,MENTAL,29.81169509887695,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,42,129.bmp,CODING,26.42336273193359,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,43,110.jpg,MENTAL,29.96001243591309,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,44,325.bmp,CODING,60.27442932128906,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,45,320.bmp,TREE,43.61849594116211,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,46,323.bmp,TREE,35.02138137817383,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,47,51.BMP,TREE,18.5322208404541,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,48,202.bmp,ARRAY,7.56544303894043,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,49,149.bmp,CODING,34.37314224243164,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,50,317.bmp,TREE,43.34614562988281,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,51,2.BMP,ARRAY,13.5507984161377,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,52,143.bmp,CODING,18.48862838745117,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,53,71.BMP,MENTAL,4.698891639709473,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,54,117.jpg,MENTAL,15.34965229034424,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,55,48.BMP,TREE,15.80099773406982,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,56,135.bmp,CODING,26.79059028625488,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,57,37.BMP,TREE,11.34260749816895,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,58,91.jpg,MENTAL,27.8133544921875,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,59,35.BMP,TREE,9.561783790588379,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,60,17.BMP,ARRAY,14.64882850646973,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,B,version2,61,302.bmp,TREE,40.95421600341797,1,3,4,more,2,more,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,1,206.bmp,ARRAY,10.51813697814941,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,2,60.BMP,TREE,12.40040111541748,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,3,147.bmp,CODING,29.45055770874023,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,4,54.BMP,TREE,11.72301769256592,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,5,56.BMP,TREE,11.16529655456543,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,6,46.BMP,TREE,27.71625709533691,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,7,13.BMP,ARRAY,17.86796188354492,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,8,83.BMP,MENTAL,6.402706623077393,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,9,82.BMP,MENTAL,3.864243984222412,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,10,133.bmp,CODING,18.97229194641113,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,11,312.bmp,TREE,53.1883430480957,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,12,128.bmp,CODING,31.48482513427734,0,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,13,98.jpg,MENTAL,21.18734359741211,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,14,113.jpg,MENTAL,11.91935062408447,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,15,93.jpg,MENTAL,37.98140335083008,0,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,16,72.BMP,MENTAL,8.083268165588379,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,17,331.bmp,CODING,40.94832611083984,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,18,126.bmp,CODING,15.97732353210449,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,19,136.bmp,CODING,52.09053802490234,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,20,213.bmp,TREE,8.11054801940918,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,21,315.bmp,CODING,14.76110744476318,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,22,1.BMP,ARRAY,21.57989501953125,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,23,209.bmp,TREE,11.75749969482422,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,24,137.bmp,CODING,34.56233215332031,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,25,114.jpg,MENTAL,30.59110641479492,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,26,9.BMP,ARRAY,27.67403984069824,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,27,66.BMP,MENTAL,6.869068622589111,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,28,16.BMP,ARRAY,11.6878547668457,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,29,105.jpg,MENTAL,17.88103485107422,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,30,330.bmp,ARRAY,50.4999885559082,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,31,140.bmp,CODING,34.0748291015625,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,32,76.BMP,MENTAL,11.19126415252686,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,33,22.BMP,ARRAY,19.98269081115723,0,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,34,127.bmp,CODING,22.30437278747559,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,35,306.bmp,TREE,16.00335311889648,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,36,99.jpg,MENTAL,14.065260887146,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,37,118.jpg,MENTAL,27.7462100982666,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,38,59.BMP,TREE,23.30617141723633,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,39,321.bmp,TREE,27.47027397155762,0,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,40,73.BMP,MENTAL,4.257124423980713,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,41,89.BMP,MENTAL,6.690635204315186,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,42,101.jpg,MENTAL,21.35519218444824,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,43,38.BMP,TREE,13.00901985168457,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,44,120.jpg,MENTAL,47.54380798339844,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,45,23.BMP,ARRAY,16.05757141113281,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,46,4.BMP,ARRAY,27.73968505859375,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,47,3.BMP,ARRAY,25.32283592224121,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,48,42.BMP,TREE,28.01757431030273,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,49,97.jpg,MENTAL,10.21903991699219,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,50,303.bmp,TREE,22.06445503234863,0,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,51,208.bmp,TREE,41.93461990356445,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,52,130.bmp,CODING,25.54005432128906,0,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,53,33.BMP,TREE,23.13488388061523,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,54,131.bmp,CODING,10.87833118438721,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,55,96.jpg,MENTAL,17.57654762268066,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,56,309.bmp,TREE,93.02545166015625,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,57,49.BMP,TREE,13.51104164123535,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,58,11.BMP,ARRAY,13.95719718933105,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,59,327.bmp,ARRAY,29.67189598083496,0,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,60,324.bmp,CODING,133.0594024658203,1,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,C,version3,61,318.bmp,TREE,38.97293853759766,0,,,,,,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,1,52.BMP,TREE,22.10835266113281,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,2,90.BMP,MENTAL,10.48765182495117,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,3,326.bmp,CODING,23.95281791687012,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,4,139.bmp,CODING,17.88824462890625,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,5,18.BMP,ARRAY,13.86368370056152,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,6,47.BMP,TREE,64.76951599121094,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,7,70.BMP,MENTAL,6.05930233001709,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,8,210.bmp,TREE,15.31515789031982,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,9,124.bmp,CODING,19.6794319152832,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,10,7.BMP,ARRAY,17.75248527526855,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,11,69.BMP,MENTAL,6.458341598510742,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,12,301.bmp,TREE,45.47579574584961,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,13,214.bmp,TREE,14.48737525939941,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,14,144.bmp,CODING,37.26118087768555,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,15,87.BMP,MENTAL,5.619616031646729,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,16,74.BMP,MENTAL,20.06756591796875,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,17,95.jpg,MENTAL,18.45772552490234,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,18,24.BMP,ARRAY,39.14938354492188,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,19,19.BMP,ARRAY,15.34263896942139,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,20,55.BMP,TREE,28.58016395568848,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,21,102.jpg,MENTAL,16.76763916015625,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,22,80.BMP,MENTAL,7.488325595855713,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,23,81.BMP,MENTAL,5.721869468688965,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,24,205.bmp,ARRAY,16.0804557800293,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,25,75.BMP,MENTAL,11.04782390594482,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,26,313.bmp,TREE,31.13755989074707,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,27,122.bmp,CODING,11.23221206665039,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,28,316.bmp,CODING,61.20801544189453,0,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,29,85.BMP,MENTAL,6.511410236358643,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,30,125.bmp,CODING,12.57155704498291,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,31,27.BMP,ARRAY,14.64317607879639,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,32,100.jpg,MENTAL,18.26276016235352,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,33,310.bmp,TREE,31.91292190551758,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,34,212.bmp,TREE,20.9756908416748,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,35,31.BMP,TREE,24.85134506225586,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,36,25.BMP,ARRAY,12.12235927581787,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,37,34.BMP,TREE,15.80649471282959,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,38,32.BMP,TREE,12.26580715179443,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,39,201.bmp,ARRAY,19.58621597290039,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,40,307.bmp,TREE,45.66188049316406,0,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,41,10.BMP,ARRAY,14.77149295806885,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,42,333.bmp,CODING,97.13534545898438,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,43,103.jpg,MENTAL,10.2852897644043,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,44,6.BMP,ARRAY,30.16095542907715,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,45,67.BMP,MENTAL,4.84745979309082,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,46,45.BMP,TREE,19.77416610717773,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,47,121.bmp,CODING,11.65929794311523,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,48,94.jpg,MENTAL,29.0365047454834,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,49,104.jpg,MENTAL,16.723388671875,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,50,63.BMP,MENTAL,5.070636749267578,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,51,107.jpg,MENTAL,11.86131954193115,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,52,15.BMP,ARRAY,25.47805023193359,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,53,92.jpg,MENTAL,28.50304985046387,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,54,142.bmp,CODING,29.80148124694824,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,55,319.bmp,TREE,66.00506591796875,0,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,56,134.bmp,CODING,22.20928573608398,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,57,322.bmp,TREE,39.33845901489258,0,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,58,328.bmp,ARRAY,56.54067230224609,0,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,59,304.bmp,TREE,12.69644546508789,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,60,123.bmp,CODING,15.81718730926514,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p00209,A,version1,61,148.bmp,CODING,11.91056728363037,1,2,1,less,3,less,23,Female,White,Computing Student (undergraduate),6,6
p03029,A,version1,1,80.BMP,MENTAL,3.278098106384277,1,1,4,N/A,2,N/A,21,Male,Asian,Computing Student (undergraduate),1,3
p03029,A,version1,2,67.BMP,MENTAL,4.983956336975098,1,1,4,N/A,2,N/A,21,Male,Asian,Computing Student (undergraduate),1,3
p03029,A,version1,3,122.bmp,CODING,27.56278419494629,1,1,4,N/A,2,N/A,21,Male,Asian,Computing Student (undergraduate),1,3
p03029,A,version1,4,313.bmp,TREE,25.99981498718262,1,1,4,N/A,2,N/A,21,Male,Asian,Computing Student (undergraduate),1,3
p03029,A,version1,5,307.bmp,TREE,60.27204132080078,0,1,4,N/A,2,N/A,21,Male,Asian,Computing Student (undergraduate),1,3
p03029,A,version1,6,31.BMP,TREE,13.39066505432129,1,1,4,N/A,2,N/A,21,Male,Asian,Computing Student (undergraduate),1,3
